gene_id,NC-1_FPKM,NC-2_FPKM,NC-3_FPKM,si-hnrnpa2b1-1_FPKM,si-hnrnpa2b1-2_FPKM,si-hnrnpa2b1-3_FPKM,NC-1_count,NC-2_count,NC-3_count,si-hnrnpa2b1-1_count,si-hnrnpa2b1-2_count,si-hnrnpa2b1-3_count
ENSRNOG00000021084,0.84981899,1.224090393,0.809851882,0.319707577,0.360915244,0.421407658,27,37,27,11,12,14
ENSRNOG00000021087,1.192566977,1.327274143,1.771595355,1.360349439,1.072564463,1.09014927,68,72,106,84,64,65
ENSRNOG00000021086,3.643715559,3.491049693,2.427587506,3.215771251,3.08132099,3.299511378,113,103,79,108,100,107
ENSRNOG00000021081,72.70694466,71.02015836,72.93761664,70.23871724,65.31701492,68.22617751,1386,1288,1459,1450,1303,1360
ENSRNOG00000021082,99.91227958,83.12348746,100.8124463,93.94681462,88.49327871,95.83048207,2024,1602,2143,2061,1876,2030
ENSRNOG00000021088,0.672524432,0.3262637,0.443700668,0.286644034,0.247180414,0.19791139,13,6,9,6,5,4
ENSRNOG00000033266,0,0,0.033969236,0,0,0,0,0,1,0,0,0
ENSRNOG00000012099,44.27521641,46.45763445,44.5068665,48.21429259,43.59747942,43.00420217,1149,1147,1212,1355,1184,1167
ENSRNOG00000058953,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058952,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058951,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058950,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058957,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058956,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058955,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058954,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058959,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058958,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051858,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051855,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000027331,1.098449615,0.915698395,0.721928661,0.734510302,0.977256475,0.833103717,29,23,20,21,27,23
ENSRNOG00000051857,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051856,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051851,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051850,0.171030599,0,0,0,0,0.163457719,1,0,0,0,0,1
ENSRNOG00000033265,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000051852,0,0,0,0.400414039,0,0,0,0,0,1,0,0
ENSRNOG00000058485,0,0,0,0,0,0,0,0,0,0,0,0
ENSRNOG00000058484,19.93624853,24.44802454,19.58049167,20.35053013,20.67077802,19.19497944,294,343,303,325,319,296
